stage,epoch,step,loss,learning_rate,timestamp
pretrain,1,49200,4.77099133,0.000498336294963,2026-04-27T20:59:39
pretrain,1,49400,4.20932388,0.000498322758278,2026-04-27T20:59:54
pretrain,1,49600,3.61235690,0.000498309166951,2026-04-27T21:00:10
pretrain,1,49800,3.29116869,0.000498295520986,2026-04-27T21:00:25
pretrain,1,50000,3.61190224,0.000498281820387,2026-04-27T21:00:41
sft,1,200,4.26045942,9.99999891718e-06,2026-04-27T21:01:29
sft,1,400,4.51452780,9.99999566872e-06,2026-04-27T21:01:46
sft,1,600,3.24099445,9.99999025462e-06,2026-04-27T21:02:01
sft,1,800,3.68065739,9.99998267489e-06,2026-04-27T21:02:18
sft,1,1000,3.61449909,9.99997292953e-06,2026-04-27T21:02:35
sft,1,1200,2.66584635,9.99996101854e-06,2026-04-27T21:02:51
sft,1,1400,1.37828469,9.99994694193e-06,2026-04-27T21:03:08
sft,1,1600,3.37254858,9.9999306997e-06,2026-04-27T21:03:24
sft,1,1800,2.84277391,9.99991229187e-06,2026-04-27T21:03:40
sft,1,2000,4.00091505,9.99989171844e-06,2026-04-27T21:03:57
sft,1,2200,3.33535910,9.99986897942e-06,2026-04-27T21:04:13
sft,1,2400,3.06778193,9.99984407482e-06,2026-04-27T21:04:29
sft,1,2600,4.16834164,9.99981700467e-06,2026-04-27T21:04:45
sft,1,2800,3.50440407,9.99978776895e-06,2026-04-27T21:05:02
sft,1,3000,3.56417060,9.9997563677e-06,2026-04-27T21:05:18
sft,1,3200,3.66861200,9.99972280093e-06,2026-04-27T21:05:34
sft,1,3400,3.40938902,9.99968706866e-06,2026-04-27T21:05:50
sft,1,3600,4.28641319,9.99964917089e-06,2026-04-27T21:06:07
sft,1,3800,3.17767715,9.99960910765e-06,2026-04-27T21:06:22
sft,1,4000,3.43793511,9.99956687896e-06,2026-04-27T21:06:39
sft,1,4200,3.86531568,9.99952248484e-06,2026-04-27T21:06:55
sft,1,4400,1.03277588,9.99947592531e-06,2026-04-27T21:07:10
sft,1,4600,3.08283687,9.99942720039e-06,2026-04-27T21:07:27
sft,1,4800,1.47884989,9.9993763101e-06,2026-04-27T21:07:43
sft,1,5000,2.13757467,9.99932325448e-06,2026-04-27T21:07:59
sft,1,5200,3.46857929,9.99926803354e-06,2026-04-27T21:08:17
sft,1,5400,2.24791670,9.99921064732e-06,2026-04-27T21:08:32
sft,1,5600,2.97792983,9.99915109583e-06,2026-04-27T21:08:49
sft,1,5800,3.90007019,9.99908937912e-06,2026-04-27T21:09:06
sft,1,6000,3.80404472,9.9990254972e-06,2026-04-27T21:09:22
sft,1,6200,3.31044674,9.99895945011e-06,2026-04-27T21:09:38
sft,1,6400,3.78286910,9.99889123788e-06,2026-04-27T21:09:55
